datetime,total_kw
2024-08-09 11:00:00,167.444
2024-08-09 11:15:00,173.05599999999998
2024-08-09 11:30:00,177.132
2024-08-09 11:45:00,179.216
2024-08-09 12:00:00,190.028
2024-08-09 12:15:00,222.544
2024-08-09 12:30:00,221.908
2024-08-09 12:45:00,212.528
2024-08-09 13:00:00,229.784
2024-08-09 13:15:00,229.028
2024-08-09 13:30:00,242.612
2024-08-09 13:45:00,239.352
2024-08-09 14:00:00,253.08
2024-08-09 14:15:00,253.55599999999998
2024-08-09 14:30:00,266.544
2024-08-09 14:45:00,287.184
2024-08-09 15:00:00,274.544
2024-08-09 15:15:00,276.75600000000003
2024-08-09 15:30:00,278.932
2024-08-09 15:45:00,294.98
2024-08-09 16:00:00,305.692
2024-08-09 16:15:00,296.764
2024-08-09 16:30:00,301.748
2024-08-09 16:45:00,276.808
2024-08-09 17:00:00,263.964
2024-08-09 17:15:00,274.4
2024-08-09 17:30:00,256.928
2024-08-09 17:45:00,240.204
2024-08-09 18:00:00,229.348
2024-08-09 18:15:00,233.58
2024-08-09 18:30:00,236.78
2024-08-09 18:45:00,221.436
2024-08-09 19:00:00,235.06
2024-08-09 19:15:00,229.368
2024-08-09 19:30:00,222.224
2024-08-09 19:45:00,220.268
2024-08-09 20:00:00,218.968
2024-08-09 20:15:00,213.344
2024-08-09 20:30:00,204.324
2024-08-09 20:45:00,198.596
2024-08-09 21:00:00,191.948
2024-08-09 21:15:00,205.592
2024-08-09 21:30:00,195.928
2024-08-09 21:45:00,196.284
2024-08-09 22:00:00,204.224
2024-08-09 22:15:00,196.16
2024-08-09 22:30:00,193.224
2024-08-09 22:45:00,184.348
2024-08-09 23:00:00,174.812
2024-08-09 23:15:00,167.788
2024-08-09 23:30:00,158.592
2024-08-09 23:45:00,163.14
2024-08-10 00:00:00,165.704
2024-08-10 00:15:00,156.932
2024-08-10 00:30:00,135.648
2024-08-10 00:45:00,123.708
2024-08-10 01:00:00,125.488
2024-08-10 01:15:00,119.132
2024-08-10 01:30:00,111.096
2024-08-10 01:45:00,111.92
2024-08-10 02:00:00,112.168
2024-08-10 02:15:00,108.8
2024-08-10 02:30:00,107.744
2024-08-10 02:45:00,95.392
2024-08-10 03:00:00,94.08
2024-08-10 03:15:00,96.66
2024-08-10 03:30:00,100.08800000000001
2024-08-10 03:45:00,95.57600000000001
2024-08-10 04:00:00,94.336
2024-08-10 04:15:00,87.628
2024-08-10 04:30:00,83.28
2024-08-10 04:45:00,91.876
2024-08-10 05:00:00,92.636
2024-08-10 05:15:00,94.748
2024-08-10 05:30:00,92.452
2024-08-10 05:45:00,94.32000000000001
2024-08-10 06:00:00,94.352
2024-08-10 06:15:00,97.984
2024-08-10 06:30:00,89.228
2024-08-10 06:45:00,92.716
2024-08-10 07:00:00,88.124
2024-08-10 07:15:00,90.892
2024-08-10 07:30:00,85.816
2024-08-10 07:45:00,92.108
2024-08-10 08:00:00,96.32
2024-08-10 08:15:00,99.708
2024-08-10 08:30:00,99.804
2024-08-10 08:45:00,98.584
2024-08-10 09:00:00,106.976
2024-08-10 09:15:00,118.044
2024-08-10 09:30:00,116.008
2024-08-10 09:45:00,135.444
2024-08-10 10:00:00,133.208
2024-08-10 10:15:00,156.244
2024-08-10 10:30:00,159.768
2024-08-10 10:45:00,179.88400000000001
2024-08-10 11:00:00,171.192
2024-08-10 11:15:00,177.98
2024-08-10 11:30:00,203.592
2024-08-10 11:45:00,196.828
2024-08-10 12:00:00,189.588
2024-08-10 12:15:00,211.888
2024-08-10 12:30:00,228.996
2024-08-10 12:45:00,237.36
2024-08-10 13:00:00,246.004
2024-08-10 13:15:00,256.016
2024-08-10 13:30:00,246.452
2024-08-10 13:45:00,255.636
2024-08-10 14:00:00,267.728
2024-08-10 14:15:00,276.46
2024-08-10 14:30:00,274.396
2024-08-10 14:45:00,288.312
2024-08-10 15:00:00,294.828
2024-08-10 15:15:00,287.064
2024-08-10 15:30:00,289.232
2024-08-10 15:45:00,282.744
2024-08-10 16:00:00,282.904
2024-08-10 16:15:00,309.228
2024-08-10 16:30:00,304.396
2024-08-10 16:45:00,282.312
2024-08-10 17:00:00,313.072
2024-08-10 17:15:00,291.656
2024-08-10 17:30:00,287.388
2024-08-10 17:45:00,282.852
2024-08-10 18:00:00,267.26
2024-08-10 18:15:00,250.744
2024-08-10 18:30:00,255.128
2024-08-10 18:45:00,274.956
2024-08-10 19:00:00,278.04
2024-08-10 19:15:00,273.248
2024-08-10 19:30:00,261.072
2024-08-10 19:45:00,245.336
2024-08-10 20:00:00,232.056
2024-08-10 20:15:00,230.388
2024-08-10 20:30:00,223.096
2024-08-10 20:45:00,222.072
2024-08-10 21:00:00,226.832
2024-08-10 21:15:00,223.34
2024-08-10 21:30:00,216.916
2024-08-10 21:45:00,213.004
2024-08-10 22:00:00,208.528
2024-08-10 22:15:00,219.956
2024-08-10 22:30:00,212.204
2024-08-10 22:45:00,201.64000000000001
2024-08-10 23:00:00,200.5
2024-08-10 23:15:00,192.112
2024-08-10 23:30:00,179.464
2024-08-10 23:45:00,171.012
2024-08-11 00:00:00,173.8
2024-08-11 00:15:00,173.512
2024-08-11 00:30:00,168.972
2024-08-11 00:45:00,164.92
2024-08-11 01:00:00,146.8
2024-08-11 01:15:00,145.976
2024-08-11 01:30:00,135.516
2024-08-11 01:45:00,124.98
2024-08-11 02:00:00,118.344
2024-08-11 02:15:00,115.33200000000001
2024-08-11 02:30:00,102.116
2024-08-11 02:45:00,102.02
2024-08-11 03:00:00,96.604
2024-08-11 03:15:00,93.584
2024-08-11 03:30:00,93.284
2024-08-11 03:45:00,87.516
2024-08-11 04:00:00,76.392
2024-08-11 04:15:00,80.308
2024-08-11 04:30:00,86.252
2024-08-11 04:45:00,82.384
2024-08-11 05:00:00,80.232
2024-08-11 05:15:00,79.924
2024-08-11 05:30:00,72.572
2024-08-11 05:45:00,71.276
2024-08-11 06:00:00,72.276
2024-08-11 06:15:00,72.116
2024-08-11 06:30:00,76.24
2024-08-11 06:45:00,74.228
2024-08-11 07:00:00,74.848
2024-08-11 07:15:00,74.704
2024-08-11 07:30:00,80.656
2024-08-11 07:45:00,83.744
2024-08-11 08:00:00,93.772
2024-08-11 08:15:00,95.776
2024-08-11 08:30:00,104.568
2024-08-11 08:45:00,108.748
2024-08-11 09:00:00,135.904
2024-08-11 09:15:00,129.976
2024-08-11 09:30:00,129.28
2024-08-11 09:45:00,132.676
2024-08-11 10:00:00,140.548
2024-08-11 10:15:00,153.284
2024-08-11 10:30:00,168.104
2024-08-11 10:45:00,159.088
2024-08-11 11:00:00,155.11599999999999
2024-08-11 11:15:00,177.568
2024-08-11 11:30:00,187.468
2024-08-11 11:45:00,204.216
2024-08-11 12:00:00,206.208
2024-08-11 12:15:00,228.40800000000002
2024-08-11 12:30:00,206.128
2024-08-11 12:45:00,209.34799999999998
2024-08-11 13:00:00,238.94
2024-08-11 13:15:00,233.956
2024-08-11 13:30:00,231.848
2024-08-11 13:45:00,245.516
2024-08-11 14:00:00,247.996
2024-08-11 14:15:00,254.604
2024-08-11 14:30:00,261.012
2024-08-11 14:45:00,251.808
2024-08-11 15:00:00,245.96
2024-08-11 15:15:00,238.504
2024-08-11 15:30:00,249.592
2024-08-11 15:45:00,267.12
2024-08-11 16:00:00,256.688
2024-08-11 16:15:00,270.948
2024-08-11 16:30:00,277.436
2024-08-11 16:45:00,257.804
2024-08-11 17:00:00,266.044
2024-08-11 17:15:00,289.536
2024-08-11 17:30:00,277.232
2024-08-11 17:45:00,290.948
2024-08-11 18:00:00,299.668
2024-08-11 18:15:00,298.112
