datetime,total_kw
2024-08-08 02:00:00,6.0840000000000005
2024-08-08 02:15:00,5.0440000000000005
2024-08-08 02:30:00,5.368
2024-08-08 02:45:00,3.668
2024-08-08 03:00:00,6.192
2024-08-08 03:15:00,3.888
2024-08-08 03:30:00,6.496
2024-08-08 03:45:00,6.036
2024-08-08 04:00:00,6.704
2024-08-08 04:15:00,3.7479999999999998
2024-08-08 04:30:00,3.824
2024-08-08 04:45:00,5.796
2024-08-08 05:00:00,3.556
2024-08-08 05:15:00,3.412
2024-08-08 05:30:00,4.4319999999999995
2024-08-08 05:45:00,4.0360000000000005
2024-08-08 06:00:00,3.888
2024-08-08 06:15:00,5.1
2024-08-08 06:30:00,3.608
2024-08-08 06:45:00,5.5040000000000004
2024-08-08 07:00:00,6.728
2024-08-08 07:15:00,5.188000000000001
2024-08-08 07:30:00,4.016
2024-08-08 07:45:00,6.428
2024-08-08 08:00:00,10.168
2024-08-08 08:15:00,5.984
2024-08-08 08:30:00,6.4319999999999995
2024-08-08 08:45:00,3.3120000000000003
2024-08-08 09:00:00,3.216
2024-08-08 09:15:00,8.1
2024-08-08 09:30:00,6.784
2024-08-08 09:45:00,5.4079999999999995
2024-08-08 10:00:00,6.972
2024-08-08 10:15:00,6.367999999999999
2024-08-08 10:30:00,6.208
2024-08-08 10:45:00,9.076
2024-08-08 11:00:00,9.924
2024-08-08 11:15:00,8.02
2024-08-08 11:30:00,9.512
2024-08-08 11:45:00,6.276
2024-08-08 12:00:00,9.84
2024-08-08 12:15:00,11.176
2024-08-08 12:30:00,9.272
2024-08-08 12:45:00,14.332
2024-08-08 13:00:00,10.424
2024-08-08 13:15:00,13.136
2024-08-08 13:30:00,11.4
2024-08-08 13:45:00,11.748000000000001
2024-08-08 14:00:00,11.02
2024-08-08 14:15:00,11.08
2024-08-08 14:30:00,11.476
2024-08-08 14:45:00,14.26
2024-08-08 15:00:00,11.671999999999999
2024-08-08 15:15:00,15.544
2024-08-08 15:30:00,14.892
2024-08-08 15:45:00,14.248
2024-08-08 16:00:00,15.604
2024-08-08 16:15:00,13.776
2024-08-08 16:30:00,16.032
2024-08-08 16:45:00,17.352
2024-08-08 17:00:00,14.272
2024-08-08 17:15:00,16.66
2024-08-08 17:30:00,13.696
2024-08-08 17:45:00,16.456
2024-08-08 18:00:00,15.268
2024-08-08 18:15:00,14.136
2024-08-08 18:30:00,16.416
2024-08-08 18:45:00,9.948
2024-08-08 19:00:00,11.56
2024-08-08 19:15:00,17.732
2024-08-08 19:30:00,16.064
2024-08-08 19:45:00,18.692
2024-08-08 20:00:00,14.18
2024-08-08 20:15:00,14.319999999999999
2024-08-08 20:30:00,11.452
2024-08-08 20:45:00,10.408
2024-08-08 21:00:00,10.856
2024-08-08 21:15:00,13.512
2024-08-08 21:30:00,14.879999999999999
2024-08-08 21:45:00,11.216
2024-08-08 22:00:00,11.736
2024-08-08 22:15:00,9.292
2024-08-08 22:30:00,10.528
2024-08-08 22:45:00,8.184
2024-08-08 23:00:00,7.048
2024-08-08 23:15:00,12.256
2024-08-08 23:30:00,10.975999999999999
2024-08-08 23:45:00,11.315999999999999
2024-08-09 00:00:00,10.312000000000001
2024-08-09 00:15:00,9.868
2024-08-09 00:30:00,7.976
2024-08-09 00:45:00,6.392
2024-08-09 01:00:00,6.384
2024-08-09 01:15:00,5.532
2024-08-09 01:30:00,5.732
2024-08-09 01:45:00,7.252
2024-08-09 02:00:00,3.688
2024-08-09 02:15:00,4.688
2024-08-09 02:30:00,5.276
2024-08-09 02:45:00,7.640000000000001
2024-08-09 03:00:00,5.348
2024-08-09 03:15:00,6.367999999999999
2024-08-09 03:30:00,4.244
2024-08-09 03:45:00,5.232
2024-08-09 04:00:00,3.972
2024-08-09 04:15:00,3.9
2024-08-09 04:30:00,3.268
2024-08-09 04:45:00,4.468
2024-08-09 05:00:00,4.604
2024-08-09 05:15:00,3.468
2024-08-09 05:30:00,4.392
2024-08-09 05:45:00,4.156
2024-08-09 06:00:00,6.716
2024-08-09 06:15:00,5.332
2024-08-09 06:30:00,4.760000000000001
2024-08-09 06:45:00,2.716
2024-08-09 07:00:00,3.12
2024-08-09 07:15:00,5.344
2024-08-09 07:30:00,2.82
2024-08-09 07:45:00,5.292
2024-08-09 08:00:00,4.5200000000000005
2024-08-09 08:15:00,6.008
2024-08-09 08:30:00,5.544
2024-08-09 08:45:00,5.316000000000001
